df_ind,title,brand,glowpick_exist
16132,헤어플러스 오프레시 두피 스케일링 50ml,헤어플러스,O
16133,"[뷰앤뷰] 리페어 크림(100ml/수분부족형지성용,민감성피부용)",뷰앤뷰,O
16134,셀본 에브리데이 멀티 크림 55ml EWG 약산성 수분 탄력,셀본,O
16135,트로이아르케 앰플스틱V 24g,트로이아르케,O
16136,누리촉촉 워터밸런스 3종 세트(스킨+로션+크림) 청소년 수분 화장품 수딩,누리숲,O
16137,유세린 더모 퓨리파이어 수퍼 세럼 30ml,유세린,O
16138,니베아 크림 60ml X 4개,니베아,O
16139,디시즈리얼 프로텍티브 리커버리 토너 150ml,디시즈리얼,O
16140,[르네휘테르] 1+1 토뉘시아 포티샤 샴푸 200ml,르네휘테르,O
16141,크레마 이드라솔 250ml,산타마리아노벨라,O
16142,컬렉션스이네즈 오팔 오팔라이트 하트 괄사 마사지 지압봉 2종 (파우치포함),컬렉션스이네즈,O
16143,진 멀티 클리닉 트리트먼트앰플 단백질팩/헤어클리닉/셀프헤어클리닉/홈클리닉/홈케어트리트먼트,진,O
16144,히말라야 인텐시브 수분크림 150ml+너리싱 수분크림 50ml x2+립밤 10g,히말라야,O
16145,올리셀 부스팅 앰플 5ml x6ea(30ml),올리셀(자체제작),X
16146,[르네휘테르] 포티샤 아스테라 샴푸 600ml 듀오세트 / 두피 모발강화 쿨링,르네휘테르,O
16147,김정문알로에 기초케어 큐어2x크림 토너에멀전 3종세트,김정문알로에,O
16148,네시픽 [10매] 클리어 스팟 패치 트러블 케어 진정,네시픽,O
16149,올리올리 만능 시카 수분 진정 보습 리페어 버블 토너 200ml,올리올리,O
16150,[에뛰드] 수분가득 콜라겐 토너 200ml,에뛰드,O
16151,해피바스 마이크로 미셀라 클렌징워터 400ml 1+1 (메이크업 강력클렌징),해피바스,O
16152,[엘프 코스메틱] 디파이닝 아이 브러쉬 1개,엘프 코스메틱스,O
16153,플로랑스 네이쳐 유기농 아르간크림 50ml,플로랑스네이쳐,O
16154,[아바마트] 브러쉬 에그 빨래판 세척 묵은 때 딥 클렌징,아바마트,O
16155,맥 파운데이션 펌프,맥,O
16156,7DAYS 퍼펙트 타투 아이브로우,토니모리,O
16157,셀퓨전씨 레이저 리쥬버네이션 크림 50ml+50ml,셀퓨전씨,O
16158,[어퓨] 마데카소사이드 클렌징 폼 130ml,어퓨,O
16159,메디플라워 센스트 킵 밸런스 미스트 세럼 옴므 140ml,메디플라워,O
16160,[바닐라코/공식] 컬러 스플래쉬 워터 틴트 4.3g,바닐라코,O
16161,노스테 잘드름 안티 블래미쉬 하이드레이팅 크림 (지성 크림) 50g,노스테,O
16162,카밍&컴포팅 크림 60ml,연작,O
16163,카밍&컴포팅 앰플 2종택1 (75ml / 10ml),연작,O
16164,[피카소] 메이크업 스펀지 6p,피카소,O
16165,라 튤립 롤온퍼퓸 7.5ml 01P0000115176101,바이레도,O
16166,댕기머리 진기 모근 진액 145ml (한방 두피 세럼 에센스),댕기머리,O
16167,[비욘드]  BEST 바디로션 에멀전 모음 200 mL,비욘드,O
16168,뉴오리진 까무까무 4주기초 기획세트(세럼 10ml 2개+크림 50g 1개),뉴오리진,O
16169,"[오휘] 마이스터포맨 매트 선블럭 50 mL (SPF 50+,PA++++)",오휘,O
16170,[태반화장품] 플라레세타 고수분 태반 앰플 (30ml),플라레세타,O
16171,스포메틱스 그린네츄럴 안개분사 선스프레이 150ml 1+1 데일리 자외선차단제 SPF50+,스포메틱스,O
16172,뷰티영 메조샷 링클아웃 하이드로겔 마스크 30gx5매,뷰티영,O
16173,[스킨푸드] 수분 포도 바운스 버블 세럼 120ml,스킨푸드,O
16174,[자올] 지성 두피 기획 세트! 인텐시오 올 데이 오일 컨트롤 부스터 3개 세트 +1개 증정,자올,O
16175,블루밍셀 시카 포밍클렌저 여드름클렌징폼 150ml,블루밍셀,O
16176,[VDL] 아이브로우 브러쉬 1개,브이디엘,O
16177,[듀이트리] 히알 펩타이드 다이아몬드 슬리핑 크림 100ml,듀이트리,O
16178,[에뛰드] 마이뷰티툴 눈썹 수정칼 1EA,에뛰드,O
16179,아이소이 모공 털고 수분만 남긴 착한 클렌징폼 대용량 150ml,아이소이,O
16180,[세잔느] 팔레트 컨실러,세잔느,O
16181,리더스 더마티브 크림 50ml+25ml 기획세트 (+더마티브 마스크 5매 추가증정),리더스코스메틱,O
16182,히말라야 프레쉬스타트 페이스워시 젤 스트로베리(딸기) 100ml,히말라야,O
16183,[어퓨] 과즙팡 워터 틴트 3.5g 6종,어퓨,O
16184,더툴랩 201 아이섀도우 라지 메이크업 브러쉬 올오버,더툴랩,O
16185,베러 댄 심플 마스크  올인원 클렌징 스킨케어세트 (클렌징패드 + 진정 마스크팩) 5ea,글로우라우디,O
16186,"마녀공장 로즈부케 플로랄 세럼 50ml / 꽃영양, 고보습케어",마녀공장,O
16187,쿤달 BT21 시어버터 앤 마카다미아 퓨어 핸드크림 일랑일랑 50ml,쿤달,O
16188,톤28 센텔라 + 펩타이드 세럼 30ml,톤28,O
16189,포레스트스토리 아르간 헤어 밤투 오일 90ml 1+1 [ 헤어에센스 고농축 단백질 헤어오일 ],포레스트스토리,O
16190,아미퓨어 캐스터 립밤 + 얼티메이트 핸드크림 2종세트 선물포장,아미퓨어,O
16191,토아스 미라클 EGF 컨센트레이트 탄력 재생앰플 100ml 주름개선 피부탄력강화 안티에이징 에센스,토아스,O
16192,온더바디 울트라모이스처 아몬드 바디워시 785ML 3개,온더바디,O
16193,[샘크래프트] 끈적임없고 흡수빠른 페이스오일 샌달우드오일세럼 50ml,샘크래프트(자체제작),X
16194,[더바디샵] 진저 스캘프 케어 대용량 컨디셔너 400ML,더바디샵,O
16195,닥터마인드 레드팟 토너 150ml [20대토너추천/여드름토너/모공토너],닥터마인드,O
16196,"휘게 릴리프 캐모마일 미스트 100ml (안개분사 미스트,수분진정)",휘게,O
16197,리즈 오트 이너프 라인 집중보습 2종 SET,업타운리즈,O
16198,닥터코스 물광마스크 스노우화이트 광채수면크림팩 110ml 5개세트,닥터코스,O
16199,자극없는 순한 선크림 자연유래 아쿠아그린 무기자차 선크림 톤업크림 자외선차단 SPF50+,나어릴때,O
16200,온더바디 더내추럴 촉촉 올리브 클렌징폼 120G(2개),온더바디,O
16201,[케어존] 아큐어 센서티브 옴므 에멀전 170 mL,케어존,O
16202,미크릿 매니큐어 냄새 안나는 비건 네일 테스로즈 레드 6g,미크릿,O
16203,브라운랩 딥 모이스처 하이드로 앰플,브라운랩,O
16204,[밀키드레스] 스윗 로즈 스킨케어 모음(스킨/에센스/수분크림),밀키드레스,O
16205,[러쉬] 엔지미온 45g - 페이셜 모이스춰라이저,러쉬,O
16206,벨비티앙 스위트켈리 네추럴 오일 300ml,벨비티앙,O
16207,[꽃수78%]황금빛기적 카렌듈라 저자극 진정 스킨토너 150ml/보습/건조케어,씨드앤트리,O
16208,[본사직영] 오리진티 호박 토너 200ml,오리진티,O
16209,네시픽 진정해욕 세트(욕세럼50ml+시카세럼50ml),네시픽,O
16210,[더분] 1단 파우치,더분,O
16211,발관리 발각질제거 굳은살 각질 베베풋 아기발 풋케어 매직페디 모음전,베베풋,O
16212,[위드샨]셀프 네일케어 5종 풀세트 큐티클 손톱정리,위드샨,O
16213,크레모랩 미네랄 온천수 미스트 50ml,크레모랩,O
16214,[엔젤스리퀴드]콜라겐 건성 겨울수분크림 대용량 탄력크림 200ml,엔젤스리퀴드(자체제작),X
16215,에이에이맨 모이스처라이징 젤 / 인텐시브 모이스처라이징 크림 / 에너자이징 젤 / 에너자이징 크림 4종 택 1 (스킨+로션+에센스+아이세럼 + 크림),에이에이맨(자체제작),X
16216,[데이셀] 에스테니끄 마스카라 8ml,데이셀,O
16217,네츄럴 바디오일,주앤솝,O
16218,[데이셀] 닥터비타 비타민 립트리트 3.6g,데이셀,O
16219,아나시스 벨라쉐이프 부종크림 150g 다리붓기빼기 종아리마사지,아나시스,O
16220,[폴라초이스] 리지스트 인텐시브 크림 50ml,폴라초이스,O
16221,[필로소피] 리뉴드 호프 인 어 자 오일프리 젤 크림 60ml,필로소피,O
16222,[미샤] 모던 섀도우 이탈프리즘 (26호 솔티드 크림),미샤,O
16223,[닥터자르트] 세라마이딘 바디 버터 200ml,닥터자르트,O
16224,알페신 카페인 리퀴드 200ml + 두피 마사지 브러시 증정,알페신,O
16225,[홀리카홀리카] 원더드로잉 24HR 오토 아이라이너 0.35g,홀리카홀리카,O
16226,미즈온 워터볼륨 EX 크림 100ml,미즈온,O
16227,[빌리프] UV 프로텍터 멀티 선스크린 플러스 50 mL (SPF50+/PA++++),빌리프,O
16228,[미샤] 매직쿠션 네오 커버(21호 바닐라) 15g SPF50+/PA+++,미샤,O
16229,[사용기한임박] 수퍼파인 그린 클렌징 오일 180ml,엑스와이지포뮬러,O
16230,[어퓨] 과즙팡 당 틴트 (4.5g) 8종,어퓨,O
16231,[스킨푸드] 백위트 루스 파우더 40호 그레이프 23g,스킨푸드,O
16232,[미샤] 금설 기윤 아이크림 30ml,미샤,O
16233,온더바디 내츄럴 키즈 선쿠션 라이언+어피치 SPF 32/PA++ 15g,온더바디,O
16234,[미샤] 수퍼 아쿠아 울트라 히알론 클렌징 오일 티슈 대용량 70매/370ml,미샤,O
16235,인투메디 앰플런스 하이드로 피부장벽강화 히알루론산 수분 진정 앰플,인투메디,O
16236,[비욘드] 버베나 샴푸 450 mL,비욘드,O
16237,지오마 레이디모먼트 바디스크럽 600g,지오마,O
16238,클레망틴 캘리포니아 10ml,아틀리에코롱,O
16239,해피바스 PH4.5 약산성 로즈 버블 여성청결제 250g 1+1,해피바스,O
16240,[더프트앤도프트][대용량] 헤이지그린 바디스프레이 250ml /보디 스프레이/ 바디미스트,더프트앤도프트,O
16241,쿤달 네이처 샴푸 2개 세트 코튼블루 500ml,쿤달,O
16242,[닥터크롬셀] 네추럴퍼펙션 로맨티끄21 쿠션(14g+14g/본품+리필) + 비비50g [2종 세트],닥터크롬셀,O
16243,참존 남성 탑뉴스 알바트로스 모이스처 플루이드 130ML / 남성로션,참존,O
16244,[러쉬] 시킴 걸스 30ml - 퍼퓸 / 향수,러쉬,O
16245,[미샤] 타임 레볼루션 개똥쑥 진정 크림 50ml,미샤,O
16246,[러쉬] 블랙베리 190g - 배쓰 밤 / 입욕제,러쉬,O
16247,캄모멘트리 프로방스 라벤더 컨디셔너 650ml (건조 헤어),프로방스,O
16248,[더바디샵] 화이트 머스크 로 오 드 뚜왈렛 60ML,더바디샵,O
16249,맥 버시컬러 바니쉬 크림 립 스테인 8.5ml,맥,O
16250,끌라삐엘 콜라겐 아쿠아 기초 케어 4종 SET (토너/에센스/크림/톤업크림),끌라삐엘,O
16251,쿤달 퓨어 바디워시 2개 세트 잉글리시로즈 500ml,쿤달,O
16252,[NEW] 레네르지 탄력 리프팅 아이 크림 15ml 세트,랑콤,O
16253,[러쉬] 나나 265g - 샤워 젤 / 바디워시,러쉬,O
16254,[VDL] 컨실러 브러쉬,브이디엘,O
16255,쿤달 리페어 쿨링 립밤 3구 세트 3.6g,쿤달,O
16256,[어퓨] 풀샷 루틴 아이 팔레트 (7.2g) 3종,어퓨,O
16257,오린비 퓨어 로망스 앰플 150ml 대용량 미백 주름개선 이중기능성,오린비,O
16258,라포티셀 A.C. 데일리 카밍 필링 부스터 125ml,라포티셀,O
16259,향샘 떼누아 THE NOIR 30ml,향샘(자체제작),X
16260,도노 래디언트 퍼퓸 헤어 미스트 40ml 헤어향수 미스트 정전기방지 스프레이 정수리냄새 가벼운 헤어에센스,로웰,O
16261,멜라노셀 샴푸(지성용)  520ml,오바코,O
16262,토니모리 딜라이트 토니 틴트 8.3ml,토니모리,O
16263,[록시땅][2021 리미티드] 체리 블라썸 인퓨전 프루티 샤워 젤 250ml,록시땅,O
16264,[W.피부연구소] 스탑에이징 펩타이드 크림 50ml,W.피부연구소,O
16265,버츠비 라벤더 앤 허니 바디워시 354.8ml,버츠비,O
16266,토니모리 촉촉 시어버터 바디크림 250ml,토니모리,O
16267,온더바디 보타니크 바디워시 멀버리&히비스 500mL 3개,온더바디,O
16268,엘리자베스아덴 에잇아워 올 오버 미라클 오일 100ml,엘리자베스아덴,O
16269,[바닐라코/공식] 듀이 퍼프 5PCS - 건성용 퍼프/촉촉 퍼프,바닐라코,O
16270,BRTC 바이탈라이저 크림 60ml / 10가지 비타민이 함유된 광채코팅크림,비알티씨,O
16271,[07.19~07.25][70ml증정]밀크바오밥 패밀리 세니타이저 겔 라벤더향 500ml,밀크바오밥,O
16272,치노시오야 DK MEN 클렌징폼 120g,치노시오야,O
16273,[미샤] 퓨어 소스 포켓 팩 (알로에) 10ml,미샤,O
16274,[위드샨] 미러네일 메탈네일 미러이펙트 단품,위드샨,O
16275,에스트라 리제덤 365 리페어 시그니처 크림 50ml,에스트라,O
16276,그라시아 지젤리 베이스젤 14ml / 지속력 최고,그라시아,O
16277,셀라피 레드시카 올인원 앰플 40ml /마스크 트러블,셀라피,O
16278,[라벨영] 쇼킹헤어슬리핑크림 씻을필요없는 헤어팩 100g,라벨영,O
16279,[더바디샵] 티트리 스킨 클리어링 데일리 솔루션 50ML,더바디샵,O
16280,[홀리카홀리카] 베이비 실키 풋 마스크 시트 (1회용 2매입),홀리카홀리카,O
16281,캄모멘트리 프렌치 로즈마리 탈모 완화 샴푸 650ml (탈모/지루성 두피),캄모멘트리,O
16282,닥터탑 1+1 스칼프 헤어볼륨 탈모샴푸 380ml 탈모완화,닥터탑,O
16283,포잇 기초스킨케어 2종세트(시카클리어 토너350ml+아줄렌 수분크림300ml),포잇,O
16284,정샘물 스킨 누더 컨실러 6g,정샘물,O
16285,[록시땅] 아로마 리페어 샴푸 에코 리필 500ml,록시땅,O
16286,닥터코스 물광마스크 스노우화이트 광채수면크림팩 100ml 튜브형 2+1,닥터코스,O
16287,"버치 모이스처 세트 (토너,에멀젼,크림)",모데블랑,O
16288,릴리롤 물결웨이브 긴머리용,릴리트리,O
16289,"[빌리프] 해피보 마일드 선스크린 50 mL (SPF 30,PA++)",빌리프,O
16290,닥터탑 스칼프 헤어 볼륨 탈모샴푸 380ml 2개 + 헤어필3X 55ml 1개 세트 탈모완화,닥터탑,O
16291,도나와 패디큐어 풋파일 2 in 1,도나와(자체제작),X
16292,토아스 다크케이 아이크림 30g 주름 미백 다크서클 면세점입점 인기상품,토아스,O
16293,[까레넬] 잠든사이 자극없이 입술각질 제거 베리 립 나이트 마스크 23g,까레넬,O
16294,로이비 오 드 퍼퓸 로터스 앤 인센스 50ml,로이비,O
16295,쿤달 울트라 헤어세럼 2구 세트 일랑일랑 100ml,쿤달,O
16296,파머스초이스 심오한동백크림 민감성타입/기능성타입 57g,파머스 초이스,O
16297,바디스핀 마블롤러 1개,바디스핀,O
16298,반디 플라워비타 투드롭스 오일 보타닉시그니처 외 (3종 중 택1) 20ml/0.7 Fl. oz,반디,O
16299,[미샤] 스머지프루프 우드 브로우 (브라운) 3.5 - 90mm,미샤,O
16300,"[BEST]실크테라피 민트 스파 샴푸 128ml 1+1 (두피케어, 각질케어)",실크테라피,O
16301,[에뛰드] 브러쉬 샤워 클리너 250ml,에뛰드,O
16302,닥터오킴스 포스트베리어 선밀크 50ml SPF50,닥터오킴스,O
16303,더마앤모어 콜라겐 더마 샴푸 400mlx2개,더마앤모어,O
16304,[닐스야드] 와일드 로즈 뷰티밤 50g (NY-2362),닐스야드 레머디스,O
16305,더툴랩 901 브러쉬세척 클렌징 건조 홀더,더툴랩,O
16306,[비욘드] 아르간 테라피 시그니처 오일 130 mL,비욘드,O
16307,[닐스야드] 아몬드 모이스처라이저 (NY-0512),닐스야드레머디스,O
16308,[라로슈포제] 오 떼르말 온천수 미스트 100ml,라로슈포제,O
16309,[세라마이드 3배 강화] 닥터디퍼런트 311 모이스처라이저: 로션(중건성) 200ml,닥터디퍼런트,O
16310,[네이처리퍼블릭] 허브 트리 옴므 에멀젼,네이처리퍼블릭,O
16311,[피카소꼴레지오니] 301 아이브로우 1ea,피카소 꼴레지오니,O
16312,헤드스파7 트리트먼트 더 프리미엄 210mlx2,헤드스파7,O
16313,[스킨푸드] 유자씨 잡티 맑음 에센스 150ml,스킨푸드,O
16314,[미샤] 모던 섀도우 매트 (MBR02 모닝커피) 2.2g,미샤,O
16315,[러쉬] 러브 30ml - 퍼퓸 / 향수,러쉬,O
16316,[홀리카홀리카] 베이비 실키 풋 원 샷 필링 20ml,홀리카홀리카,O
16317,[러쉬] 렌트리스 30ml - 퍼퓸 / 향수,러쉬,O
16318,[젤라또팩토리] 하또하또핏 패디 에메랄드자개 / 하또하또 / 패디스티커 / 붙이는패디 / 하또하또핏 / 패디큐어 / 패디핏,젤라또팩토리,O
16319,(~2021.09.05) 리더스 메디유 아미노 H.A. 모이스처 스킨케어 세트,리더스코스메틱,O
16320,[더프트앤도프트] 허니블러썸 인텐스 모이스춰 바디크림 200ml,더프트앤도프트,O
16321,헤라 옴므 블랙 액티브 부스팅 세럼 40ml,헤라,O
16322,인플로레센스 오드퍼퓸 50ml,바이레도,O
16323,[1+1] 싸이닉 해풍쑥 싱글 오리진 퍼스트 트리트먼트 크림 80ml,싸이닉,O
16324,불가리 아쿠아 뿌르옴므 마린 EDT 100ml,불가리,O
16325,[벤튼] 스네일비 얼티밋 세럼 35ml,벤튼,O
16326,뿌빠 뱀프 마스카라 올인원 9ml,뿌빠,O
16327,[미샤] 볼드 이펙트 펜 라이너 (트루 블랙) 0.14g,미샤,O
16328,[스킨푸드] 피치뽀송블러쿠션SPF50+PA+++1호(라이트베이지)15g,스킨푸드,O
16329,지오마 로즈마리 아크네 바디워시 750ml,지오마,O
16330,메디플라워 곡물 페이셜 딥 클렌징 폼 150mlx5,메디플라워,O
16331,프레티 퍼펙트 클린 데일리 폼 클렌저 150g 1+1+1,프레티,O
16332,루핀 미라클 샤이너 블럭 1F 2-2/B-2-25,루핀(자체제작),X
16333,[비욘드] 힐링포스 프로 스캘프 세럼 150 mL,비욘드,O
